date,time,hourly_temperature_2m,hourly_apparent_temperature,hourly_precipitation,hourly_weather_code,hourly_relative_humidity_2m
2025-03-09,07:00,12.8525,9.980523,0.0,3.0,49.0
2025-03-09,08:00,12.4525,9.490681,0.0,3.0,47.0
2025-03-09,09:00,12.1025,10.008019,0.0,3.0,50.0
2025-03-09,10:00,11.752501,9.486259,0.0,3.0,56.0
2025-03-09,11:00,10.3525,8.75011,0.1,51.0,70.0
2025-03-09,12:00,10.252501,7.8576565,0.0,3.0,65.0
2025-03-09,13:00,10.3025,7.4536715,0.0,0.0,69.0
2025-03-09,14:00,11.3525,7.390629,0.0,3.0,55.0
2025-03-09,15:00,10.7025,7.337861,0.0,3.0,60.0
2025-03-09,16:00,10.4525,8.066031,0.0,3.0,76.0
2025-03-09,17:00,8.9025,6.54879,0.8,53.0,91.0
2025-03-09,18:00,9.6025,6.8824043,0.0,3.0,85.0
2025-03-09,19:00,9.6025,7.778537,0.1,51.0,86.0
2025-03-09,20:00,8.9025,7.0627985,0.2,51.0,92.0
2025-03-09,21:00,9.1025,7.6296434,0.70000005,53.0,92.0
2025-03-09,22:00,9.252501,7.490265,0.2,51.0,89.0
2025-03-09,23:00,8.002501,5.455187,0.0,3.0,88.0
2025-03-10,00:00,9.3525,8.003393,0.0,3.0,86.0
2025-03-10,01:00,8.8525,6.4382963,0.0,3.0,86.0
2025-03-10,02:00,8.8025,6.3768435,0.0,3.0,86.0
2025-03-10,03:00,8.4525,6.0454683,0.0,3.0,87.0
2025-03-10,04:00,8.3525,6.4637156,0.0,3.0,88.0
2025-03-10,05:00,8.5525,5.2955093,0.0,3.0,84.0
2025-03-10,06:00,8.4525,6.810294,0.0,3.0,88.0
2025-03-10,07:00,8.002501,5.9323597,0.1,51.0,94.0
2025-03-10,08:00,7.9025,6.2242136,0.0,3.0,95.0
2025-03-10,09:00,7.7025003,5.634219,0.9,53.0,94.0
2025-03-10,10:00,7.3525,5.5294876,0.3,51.0,92.0
2025-03-10,11:00,7.2025003,4.116987,0.2,51.0,93.0
2025-03-10,12:00,6.8525,4.7381706,0.70000005,53.0,92.0
2025-03-10,13:00,6.5525002,4.159437,0.70000005,53.0,98.0
2025-03-10,14:00,6.5525002,4.144779,1.9000001,61.0,97.0
2025-03-10,15:00,6.8025002,5.001998,3.1,63.0,98.0
2025-03-10,16:00,7.0025,4.5660706,1.0,55.0,98.0
2025-03-10,17:00,7.5525002,5.345298,0.5,53.0,100.0
2025-03-10,18:00,8.002501,5.885544,0.1,51.0,99.0
2025-03-10,19:00,8.4525,6.484949,0.3,51.0,98.0
2025-03-10,20:00,10.4525,8.542295,0.0,3.0,87.0
2025-03-10,21:00,11.502501,9.757084,0.0,3.0,75.0
2025-03-10,22:00,12.3025,11.324244,0.0,0.0,69.0
2025-03-10,23:00,11.8025,10.083238,0.0,0.0,69.0
2025-03-11,00:00,9.752501,7.5724564,0.0,0.0,80.0
2025-03-11,01:00,8.3525,6.5206156,0.0,0.0,84.0
2025-03-11,02:00,7.7525,5.71846,0.0,0.0,88.0
2025-03-11,03:00,7.6025,5.525238,0.0,0.0,89.0
2025-03-11,04:00,7.3525,5.1597214,0.0,0.0,87.0
2025-03-11,05:00,7.0025,4.522829,0.0,0.0,84.0
2025-03-11,06:00,6.5525002,3.715087,0.0,0.0,78.0
2025-03-11,07:00,5.9525003,2.8552608,0.0,0.0,72.0
2025-03-11,08:00,5.2025003,2.3202739,0.0,0.0,72.0
2025-03-11,09:00,4.9025,1.7955775,0.0,0.0,70.0
2025-03-11,10:00,4.9025,1.761394,0.0,0.0,68.0
2025-03-11,11:00,4.5025,1.472012,0.0,0.0,69.0
2025-03-11,12:00,4.4025,1.2398596,0.0,0.0,65.0
2025-03-11,13:00,6.1525,3.2058148,0.0,0.0,68.0
2025-03-11,14:00,9.9025,6.9862127,0.0,0.0,57.0
2025-03-11,15:00,13.502501,10.6254,0.0,0.0,45.0
2025-03-11,16:00,16.4025,14.098408,0.0,0.0,37.0
2025-03-11,17:00,19.3025,16.997746,0.0,0.0,27.0
2025-03-11,18:00,21.1025,19.110256,0.0,0.0,22.0
2025-03-11,19:00,22.0025,19.895348,0.0,0.0,22.0
2025-03-11,20:00,22.9025,20.16023,0.0,0.0,22.0
2025-03-11,21:00,23.3525,20.211872,0.0,0.0,23.0
2025-03-11,22:00,23.4525,19.42526,0.0,0.0,19.0
2025-03-11,23:00,22.8025,19.138271,0.0,0.0,19.0
2025-03-12,00:00,19.8025,16.607725,0.0,0.0,24.0
2025-03-12,01:00,17.3525,14.32992,0.0,0.0,27.0
2025-03-12,02:00,15.9025,12.872843,0.0,0.0,32.0
2025-03-12,03:00,15.002501,11.896177,0.0,0.0,32.0
2025-03-12,04:00,13.4525,10.626287,0.0,0.0,38.0
2025-03-12,05:00,12.1025,9.055363,0.0,0.0,43.0
2025-03-12,06:00,11.1525,8.225109,0.0,0.0,44.0
2025-03-12,07:00,10.0525,6.9346333,0.0,0.0,44.0
2025-03-12,08:00,9.1025,6.302511,0.0,0.0,51.0
2025-03-12,09:00,8.6025,5.9979687,0.0,0.0,54.0
2025-03-12,10:00,8.002501,5.347224,0.0,0.0,58.0
2025-03-12,11:00,7.6025,4.9150457,0.0,0.0,60.0
2025-03-12,12:00,7.7525,4.9634256,0.0,0.0,61.0
2025-03-12,13:00,10.1525,7.9835176,0.0,0.0,63.0
2025-03-12,14:00,13.002501,10.708191,0.0,0.0,56.0
2025-03-12,15:00,17.1025,14.447571,0.0,0.0,43.0
2025-03-12,16:00,20.4525,18.393566,0.0,0.0,34.0
2025-03-12,17:00,22.7025,21.66605,0.0,0.0,31.0
2025-03-12,18:00,24.2025,22.794386,0.0,0.0,28.0
2025-03-12,19:00,24.5025,22.415695,0.0,0.0,27.0
2025-03-12,20:00,25.0025,22.463364,0.0,0.0,25.0
2025-03-12,21:00,25.0025,21.527111,0.0,0.0,24.0
2025-03-12,22:00,23.8025,19.302723,0.0,0.0,22.0
2025-03-12,23:00,23.2525,19.313467,0.0,0.0,23.0
2025-03-13,00:00,21.1025,18.026548,0.0,0.0,25.0
2025-03-13,01:00,19.4025,16.220148,0.0,0.0,28.0
2025-03-13,02:00,17.6025,14.624926,0.0,0.0,31.0
2025-03-13,03:00,17.1525,13.794676,0.0,0.0,28.0
2025-03-13,04:00,15.8025,12.858221,0.0,0.0,33.0
2025-03-13,05:00,14.6025,11.49142,0.0,0.0,36.0
2025-03-13,06:00,14.3525,11.130459,0.0,0.0,34.0
2025-03-13,07:00,13.4025,10.595889,0.0,3.0,42.0
2025-03-13,08:00,13.1525,10.794222,0.0,3.0,63.0
2025-03-13,09:00,13.252501,11.401599,0.0,3.0,68.0
2025-03-13,10:00,13.0525,11.765198,0.0,3.0,68.0
2025-03-13,11:00,12.8025,12.117987,0.0,3.0,74.0
2025-03-13,12:00,13.2025,12.513317,0.0,3.0,76.0
2025-03-13,13:00,14.0525,13.645823,0.0,3.0,83.0
2025-03-13,14:00,14.8025,14.532255,0.0,3.0,82.0
2025-03-13,15:00,17.1025,17.124443,0.0,3.0,78.0
2025-03-13,16:00,19.0525,18.548576,0.0,3.0,72.0
2025-03-13,17:00,20.2025,19.98111,0.0,1.0,71.0
2025-03-13,18:00,21.2025,21.282734,0.0,3.0,62.0
2025-03-13,19:00,22.2025,21.551094,0.0,2.0,57.0
2025-03-13,20:00,22.7025,22.064798,0.0,1.0,50.0
2025-03-13,21:00,22.9525,21.404224,0.0,3.0,43.0
2025-03-13,22:00,21.7525,20.85286,0.0,1.0,55.0
2025-03-13,23:00,20.3525,19.557203,0.0,0.0,63.0
2025-03-14,00:00,19.3525,19.0998,0.0,0.0,58.0
2025-03-14,01:00,17.4025,17.192442,0.0,0.0,72.0
2025-03-14,02:00,16.8525,16.872076,0.0,3.0,75.0
2025-03-14,03:00,16.9025,16.885986,0.0,3.0,76.0
2025-03-14,04:00,16.0525,15.806547,0.0,1.0,77.0
2025-03-14,05:00,15.3525,14.371555,0.0,1.0,78.0
2025-03-14,06:00,14.7025,13.861748,0.0,2.0,84.0
2025-03-14,07:00,14.8025,15.000948,0.0,0.0,87.0
2025-03-14,08:00,14.1025,14.2685375,0.0,0.0,89.0
2025-03-14,09:00,13.5525,13.390253,0.0,0.0,92.0
2025-03-14,10:00,13.4025,13.418806,0.0,0.0,93.0
2025-03-14,11:00,13.1525,12.994507,0.0,3.0,93.0
2025-03-14,12:00,13.252501,13.1000595,0.0,0.0,94.0
2025-03-14,13:00,14.2025,14.939358,0.0,1.0,97.0
2025-03-14,14:00,15.7025,15.803785,0.0,1.0,89.0
2025-03-14,15:00,17.2525,17.90204,0.0,1.0,88.0
2025-03-14,16:00,19.5525,20.658289,0.0,0.0,78.0
2025-03-14,17:00,21.0025,22.67695,0.0,3.0,73.0
2025-03-14,18:00,22.4025,23.340305,0.0,1.0,67.0
2025-03-14,19:00,22.3525,22.786108,0.0,2.0,68.0
2025-03-14,20:00,23.0525,22.754292,0.0,3.0,66.0
2025-03-14,21:00,23.4025,22.681114,0.0,0.0,58.0
2025-03-14,22:00,23.0025,21.668112,0.0,0.0,57.0
2025-03-14,23:00,21.5525,20.191635,0.0,0.0,60.0
2025-03-15,00:00,20.1525,19.25641,0.0,0.0,66.0
2025-03-15,01:00,18.5525,18.151567,0.0,0.0,74.0
2025-03-15,02:00,17.6525,17.49662,0.0,0.0,77.0
2025-03-15,03:00,16.8525,16.575478,0.0,0.0,83.0
2025-03-15,04:00,16.5525,15.893291,0.0,0.0,85.0
2025-03-15,05:00,16.7525,16.01574,0.0,0.0,84.0
2025-03-15,06:00,16.6525,15.507334,0.0,0.0,80.0
2025-03-15,07:00,15.8525,15.152031,0.0,0.0,89.0
2025-03-15,08:00,15.752501,14.737858,0.0,0.0,88.0
2025-03-15,09:00,15.1525,14.264412,0.0,2.0,91.0
2025-03-15,10:00,15.002501,13.836021,0.0,3.0,91.0
2025-03-15,11:00,14.7025,13.193745,0.0,3.0,90.0
2025-03-15,12:00,14.752501,13.783167,0.0,3.0,94.0
2025-03-15,13:00,15.502501,14.599932,0.0,3.0,92.0
2025-03-15,14:00,16.0525,15.360283,0.0,3.0,89.0
2025-03-15,15:00,17.1025,16.20956,0.0,1.0,87.0
2025-03-15,16:00,21.1025,20.148418,0.0,3.0,73.0
2025-03-15,17:00,22.7025,20.952396,0.0,3.0,61.0
2025-03-15,18:00,24.0025,22.903652,0.0,1.0,60.0
2025-03-15,19:00,24.6025,22.532269,0.0,2.0,54.0
2025-03-15,20:00,24.2025,22.463963,0.0,3.0,57.0
2025-03-15,21:00,24.4525,22.402802,0.0,3.0,56.0
2025-03-15,22:00,24.4025,22.31656,0.0,3.0,55.0
2025-03-15,23:00,23.9525,21.839264,0.0,3.0,56.0
2025-03-16,00:00,23.9025,21.302883,0.0,3.0,55.0
2025-03-16,01:00,22.8525,19.663692,0.0,3.0,56.0
2025-03-16,02:00,22.4025,18.826216,0.0,3.0,56.0
2025-03-16,03:00,21.8525,18.96914,0.0,3.0,58.0
2025-03-16,04:00,20.7025,15.97562,0.0,3.0,54.0
2025-03-16,05:00,19.0525,16.975302,0.5,53.0,74.0
2025-03-16,06:00,17.7025,15.989038,0.6,53.0,86.0
2025-03-16,07:00,17.3025,16.272945,8.9,65.0,92.0
2025-03-16,08:00,17.2525,18.05349,2.2,61.0,96.0
2025-03-16,09:00,17.2525,18.392906,0.0,3.0,94.0
2025-03-16,10:00,16.4525,17.376905,0.0,2.0,95.0
2025-03-16,11:00,16.0525,16.429527,0.0,0.0,93.0
2025-03-16,12:00,15.8025,16.168402,0.0,1.0,94.0
2025-03-16,13:00,16.0025,16.841887,0.0,3.0,99.0
2025-03-16,14:00,17.1525,17.697075,0.0,3.0,91.0
2025-03-16,15:00,18.3025,17.841848,0.0,0.0,77.0
2025-03-16,16:00,20.2525,17.292782,0.0,0.0,45.0
2025-03-16,17:00,22.0525,18.540628,0.0,0.0,29.0
2025-03-16,18:00,23.2025,19.896349,0.0,0.0,28.0
2025-03-16,19:00,22.9025,19.049953,0.0,0.0,27.0
2025-03-16,20:00,22.2525,18.316725,0.0,3.0,31.0
2025-03-16,21:00,21.7025,17.396612,0.0,3.0,30.0
2025-03-16,22:00,21.9025,17.973026,0.0,1.0,27.0
2025-03-16,23:00,20.3525,16.358139,0.0,3.0,36.0
2025-03-17,00:00,17.8525,14.01815,0.0,3.0,40.0
2025-03-17,01:00,16.6025,12.431692,0.0,0.0,46.0
2025-03-17,02:00,15.1025,10.737485,0.0,3.0,54.0
2025-03-17,03:00,13.3025,8.830361,0.0,0.0,56.0
2025-03-17,04:00,10.752501,5.5833635,0.0,0.0,58.0
2025-03-17,05:00,9.9525,5.34859,0.0,0.0,63.0
2025-03-17,06:00,8.502501,3.4069195,0.0,0.0,63.0
2025-03-17,07:00,8.002501,2.9205713,0.0,1.0,61.0
2025-03-17,08:00,6.9525003,1.7189627,0.0,3.0,61.0
2025-03-17,09:00,6.7025003,0.80797625,0.0,0.0,53.0
2025-03-17,10:00,6.0025,0.5169077,0.0,0.0,57.0
2025-03-17,11:00,5.6025,0.5484133,0.0,0.0,58.0
2025-03-17,12:00,5.1525,-0.2805853,0.0,1.0,62.0
2025-03-17,13:00,6.1025,1.2408533,0.0,3.0,63.0
2025-03-17,14:00,7.1525,0.9388375,0.0,0.0,54.0
2025-03-17,15:00,8.002501,1.2950945,0.0,0.0,39.0
2025-03-17,16:00,9.3525,3.7837086,0.0,0.0,39.0
2025-03-17,17:00,11.1525,6.439393,0.0,0.0,36.0
2025-03-17,18:00,12.752501,8.510952,0.0,0.0,31.0
2025-03-17,19:00,13.9025,9.39973,0.0,0.0,28.0
2025-03-17,20:00,15.0525,10.184202,0.0,0.0,27.0
2025-03-17,21:00,15.2025,9.757563,0.0,0.0,26.0
2025-03-17,22:00,15.1525,9.379412,0.0,0.0,25.0
2025-03-17,23:00,14.4525,9.050779,0.0,0.0,26.0
2025-03-18,00:00,12.8025,8.565029,0.0,0.0,27.0
2025-03-18,01:00,11.6525,7.5819664,0.0,0.0,31.0
2025-03-18,02:00,10.4025,6.7547197,0.0,0.0,37.0
2025-03-18,03:00,9.3025,6.3391914,0.0,0.0,42.0
2025-03-18,04:00,8.3025,5.2548513,0.0,0.0,46.0
2025-03-18,05:00,7.2025003,4.194931,0.0,0.0,54.0
2025-03-18,06:00,6.7525,3.768731,0.0,0.0,53.0
2025-03-18,07:00,6.0525002,2.7642298,0.0,0.0,58.0
2025-03-18,08:00,5.6025,2.326604,0.0,0.0,62.0
2025-03-18,09:00,5.0025,1.5106144,0.0,0.0,63.0
2025-03-18,10:00,4.4525003,1.640893,0.0,0.0,67.0
2025-03-18,11:00,4.3525,1.51931,0.0,0.0,67.0
2025-03-18,12:00,4.2525,1.0862741,0.0,0.0,63.0
2025-03-18,13:00,6.8525,4.6149435,0.0,0.0,66.0
2025-03-18,14:00,11.1525,8.007485,0.0,0.0,45.0
2025-03-18,15:00,15.252501,12.488838,0.0,0.0,33.0
2025-03-18,16:00,18.6025,16.009518,0.0,0.0,23.0
2025-03-18,17:00,20.5025,18.489168,0.0,0.0,18.0
2025-03-18,18:00,22.2025,21.20232,0.0,0.0,19.0
2025-03-18,19:00,23.5525,22.560799,0.0,0.0,18.0
2025-03-18,20:00,24.2525,21.768436,0.0,0.0,16.0
2025-03-18,21:00,24.4525,21.054722,0.0,0.0,17.0
2025-03-18,22:00,24.2525,20.15823,0.0,0.0,16.0
2025-03-18,23:00,23.4025,18.87997,0.0,0.0,14.0
2025-03-19,00:00,20.5025,17.144938,0.0,0.0,18.0
2025-03-19,01:00,18.8025,15.481918,0.0,0.0,20.0
2025-03-19,02:00,17.1025,13.56179,0.0,0.0,23.0
2025-03-19,03:00,16.2525,12.740374,0.0,0.0,26.0
2025-03-19,04:00,15.002501,11.311702,0.0,0.0,26.0
2025-03-19,05:00,14.9525,11.220465,0.0,0.0,25.0
2025-03-19,06:00,13.4025,10.1769705,0.0,0.0,32.0
2025-03-19,07:00,12.4025,9.088409,0.0,1.0,35.0
2025-03-19,08:00,11.9025,8.592109,0.0,0.0,36.0
2025-03-19,09:00,11.1025,7.519532,0.0,0.0,33.0
2025-03-19,10:00,9.3025,6.231636,0.0,0.0,44.0
2025-03-19,11:00,8.3525,5.370801,0.0,0.0,50.0
2025-03-19,12:00,7.8525,4.666688,0.0,2.0,54.0
2025-03-19,13:00,10.8025,7.8966846,0.0,0.0,50.0
2025-03-19,14:00,13.6025,11.146391,0.0,1.0,45.0
2025-03-19,15:00,17.7025,14.558447,0.0,0.0,29.0
2025-03-19,16:00,20.8025,17.529247,0.0,0.0,22.0
2025-03-19,17:00,22.9525,20.437788,0.0,0.0,21.0
2025-03-19,18:00,24.7025,22.144304,0.0,0.0,20.0
2025-03-19,19:00,25.2025,22.819662,0.0,0.0,21.0
2025-03-19,20:00,25.9525,22.695894,0.0,0.0,19.0
2025-03-19,21:00,26.3025,22.629261,0.0,0.0,20.0
2025-03-19,22:00,26.0025,20.987196,0.0,0.0,17.0
2025-03-19,23:00,25.1525,20.490973,0.0,0.0,20.0
2025-03-20,00:00,23.4525,19.143345,0.0,0.0,20.0
2025-03-20,01:00,22.0525,18.324228,0.0,0.0,22.0
2025-03-20,02:00,21.2525,17.512295,0.0,0.0,24.0
2025-03-20,03:00,20.0525,16.108107,0.0,0.0,27.0
2025-03-20,04:00,19.5025,14.98805,0.0,0.0,28.0
2025-03-20,05:00,19.2525,15.243158,0.0,0.0,35.0
2025-03-20,06:00,17.9025,14.724443,0.0,0.0,51.0
2025-03-20,07:00,17.8525,15.589201,0.0,3.0,64.0
2025-03-20,08:00,17.5025,15.965212,0.0,3.0,75.0
2025-03-20,09:00,17.4525,15.54755,0.3,51.0,85.0
2025-03-20,10:00,13.0525,11.70012,1.7,61.0,80.0
2025-03-20,11:00,12.752501,11.297307,0.3,51.0,77.0
2025-03-20,12:00,12.5525,10.995355,0.0,3.0,75.0
2025-03-20,13:00,12.4025,8.656114,0.0,1.0,65.0
2025-03-20,14:00,11.4525,5.9863205,0.0,1.0,53.0
2025-03-20,15:00,11.6525,5.907833,0.0,1.0,51.0
2025-03-20,16:00,11.9525,7.414564,0.0,0.0,47.0
2025-03-20,17:00,11.752501,7.2257824,0.0,1.0,46.0
2025-03-20,18:00,11.1525,5.6373873,0.0,2.0,46.0
2025-03-20,19:00,10.1525,4.497445,0.0,3.0,48.0
2025-03-20,20:00,9.6525,3.3327975,0.0,3.0,50.0
2025-03-20,21:00,8.6025,2.526497,0.0,3.0,52.0
2025-03-20,22:00,8.4525,2.9208622,0.0,1.0,54.0
2025-03-20,23:00,7.7025003,1.9254532,0.0,2.0,60.0
2025-03-21,00:00,6.8025002,0.9883785,0.0,3.0,58.0
2025-03-21,01:00,5.5525002,-0.45061183,0.0,2.0,66.0
2025-03-21,02:00,5.4025,-0.2378149,0.0,0.0,64.0
2025-03-21,03:00,4.9525003,-0.006836891,0.0,2.0,62.0
2025-03-21,04:00,5.0025,-1.0607531,0.0,0.0,59.0
2025-03-21,05:00,4.4025,-0.7212813,0.0,0.0,62.0
2025-03-21,06:00,4.0025,-0.59588885,0.0,0.0,64.0
2025-03-21,07:00,3.0525,-1.7284446,0.0,0.0,67.0
2025-03-21,08:00,2.4524999,-2.3878767,0.0,0.0,69.0
2025-03-21,09:00,1.8025,-2.9482946,0.0,0.0,75.0
2025-03-21,10:00,1.4525,-2.9015658,0.0,0.0,76.0
2025-03-21,11:00,1.1525,-2.9929857,0.0,0.0,79.0
2025-03-21,12:00,1.3525001,-2.6738677,0.0,0.0,75.0
2025-03-21,13:00,2.7024999,-1.582572,0.0,0.0,76.0
2025-03-21,14:00,4.9525003,0.44613123,0.0,0.0,61.0
2025-03-21,15:00,7.3025002,3.1887069,0.0,0.0,50.0
2025-03-21,16:00,9.8525,7.0241194,0.0,0.0,39.0
2025-03-21,17:00,12.5525,11.263745,0.0,0.0,30.0
2025-03-21,18:00,14.8025,13.176643,0.0,0.0,24.0
2025-03-21,19:00,16.0025,13.921656,0.0,0.0,21.0
2025-03-21,20:00,16.8525,14.256403,0.0,0.0,20.0
2025-03-21,21:00,17.3525,13.671391,0.0,0.0,19.0
2025-03-21,22:00,17.4525,13.432928,0.0,0.0,17.0
2025-03-21,23:00,17.1025,12.948425,0.0,0.0,17.0
2025-03-22,00:00,14.7025,10.681978,0.0,0.0,21.0
2025-03-22,01:00,12.7025,9.129632,0.0,0.0,26.0
2025-03-22,02:00,11.5525,7.977603,0.0,0.0,28.0
2025-03-22,03:00,10.252501,6.8255415,0.0,0.0,32.0
2025-03-22,04:00,9.0525,5.4731092,0.0,0.0,34.0
2025-03-22,05:00,8.2025,4.8716946,0.0,0.0,38.0
2025-03-22,06:00,7.5525002,3.8921995,0.0,0.0,43.0
2025-03-22,07:00,7.6525,4.0943108,0.0,0.0,47.0
2025-03-22,08:00,7.1525,3.7617302,0.0,0.0,47.0
2025-03-22,09:00,6.5025,2.8046298,0.0,0.0,48.0
2025-03-22,10:00,6.8525,2.9054337,0.0,0.0,49.0
2025-03-22,11:00,7.1025,2.904728,0.0,0.0,48.0
2025-03-22,12:00,7.0525002,2.9415388,0.0,0.0,47.0
2025-03-22,13:00,8.8025,4.7742786,0.0,0.0,51.0
2025-03-22,14:00,10.8525,6.707967,0.0,0.0,50.0
2025-03-22,15:00,14.9025,10.857813,0.0,0.0,39.0
2025-03-22,16:00,17.6525,14.278942,0.0,0.0,33.0
2025-03-22,17:00,19.5525,16.66558,0.0,0.0,29.0
2025-03-22,18:00,21.0025,17.704681,0.0,0.0,26.0
2025-03-22,19:00,21.8525,17.850464,0.0,0.0,23.0
2025-03-22,20:00,22.4525,17.576397,0.0,0.0,20.0
2025-03-22,21:00,21.9025,17.041985,0.0,0.0,23.0
2025-03-22,22:00,21.7525,17.116936,0.0,0.0,24.0
2025-03-22,23:00,20.6025,15.836771,0.0,0.0,22.0
2025-03-23,00:00,18.9025,14.660284,0.0,0.0,22.0
2025-03-23,01:00,16.8025,13.595463,0.0,0.0,26.0
2025-03-23,02:00,15.502501,12.419136,0.0,0.0,31.0
2025-03-23,03:00,13.8525,10.671675,0.0,0.0,32.0
2025-03-23,04:00,12.502501,9.215298,0.0,0.0,35.0
2025-03-23,05:00,11.3025,8.209242,0.0,0.0,40.0
2025-03-23,06:00,10.1025,7.119815,0.0,0.0,47.0
2025-03-23,07:00,9.4525,6.5699835,0.0,0.0,47.0
2025-03-23,08:00,8.6025,5.707283,0.0,0.0,50.0
2025-03-23,09:00,7.8025002,4.4512253,0.0,0.0,52.0
2025-03-23,10:00,7.5525002,4.835166,0.0,0.0,54.0
2025-03-23,11:00,6.8525,4.0662956,0.0,0.0,58.0
2025-03-23,12:00,6.6025,3.9516573,0.0,0.0,63.0
2025-03-23,13:00,10.002501,7.692028,0.0,0.0,58.0
2025-03-23,14:00,14.752501,12.091167,0.0,0.0,37.0
2025-03-23,15:00,17.7525,14.626541,0.0,0.0,31.0
2025-03-23,16:00,20.2525,17.910622,0.0,0.0,31.0
2025-03-23,17:00,22.1025,20.299099,0.0,0.0,29.0
2025-03-23,18:00,23.6525,21.667122,0.0,0.0,28.0
2025-03-23,19:00,24.5025,22.160873,0.0,0.0,26.0
2025-03-23,20:00,24.7525,22.257757,0.0,0.0,27.0
2025-03-23,21:00,24.9025,21.228313,0.0,0.0,25.0
2025-03-23,22:00,24.3525,20.198164,0.0,0.0,24.0
2025-03-23,23:00,23.3525,19.774595,0.0,0.0,28.0
2025-03-24,00:00,21.6025,18.879816,0.0,0.0,33.0
2025-03-24,01:00,20.5025,18.151186,0.0,0.0,35.0
2025-03-24,02:00,19.4525,17.630116,0.0,0.0,39.0
2025-03-24,03:00,18.6025,16.20501,0.0,0.0,41.0
2025-03-24,04:00,17.8025,15.24505,0.0,1.0,44.0
2025-03-24,05:00,18.1025,15.203228,0.0,3.0,44.0
2025-03-24,06:00,17.8525,14.276138,0.0,3.0,45.0
2025-03-24,07:00,17.5025,13.906801,0.0,3.0,51.0
2025-03-24,08:00,17.1525,14.783224,0.0,3.0,55.0
2025-03-24,09:00,15.1025,14.360304,0.0,3.0,77.0
2025-03-24,10:00,14.002501,13.225374,0.6,53.0,88.0
2025-03-24,11:00,13.7025,13.414566,0.70000005,53.0,90.0
2025-03-24,12:00,13.2025,12.206406,0.3,51.0,93.0
2025-03-24,13:00,13.6525,12.258503,0.5,53.0,97.0
2025-03-24,14:00,14.1025,13.503548,0.0,45.0,99.0
2025-03-24,15:00,15.4025,14.846825,0.0,3.0,92.0
2025-03-24,16:00,14.9025,13.665615,0.0,3.0,96.0
2025-03-24,17:00,14.002501,12.411581,0.0,3.0,86.0
2025-03-24,18:00,14.9025,12.98097,0.0,3.0,79.0
2025-03-24,19:00,15.3025,13.330172,0.0,3.0,71.0
2025-03-24,20:00,16.9025,13.596859,0.0,3.0,49.0
2025-03-24,21:00,17.6525,14.461576,0.0,3.0,40.0
2025-03-24,22:00,17.7025,14.663237,0.0,3.0,43.0
2025-03-24,23:00,17.4025,13.816767,0.0,3.0,32.0
2025-03-25,00:00,15.752501,12.439947,0.0,3.0,36.0
2025-03-25,01:00,14.3525,11.762844,0.0,1.0,38.0
2025-03-25,02:00,12.9025,10.149944,0.0,0.0,49.0
2025-03-25,03:00,12.2025,9.901462,0.0,0.0,50.0
2025-03-25,04:00,11.002501,8.668422,0.0,0.0,59.0
2025-03-25,05:00,9.8525,7.2906485,0.0,0.0,60.0
2025-03-25,06:00,10.4025,7.6062803,0.0,0.0,53.0
2025-03-25,07:00,8.7025,6.5922203,0.0,0.0,69.0
2025-03-25,08:00,8.752501,6.158716,0.0,0.0,61.0
2025-03-25,09:00,8.8025,6.123275,0.0,0.0,59.0
2025-03-25,10:00,7.7025003,5.4482307,0.0,0.0,69.0
2025-03-25,11:00,7.3525,5.2906904,0.0,0.0,66.0
2025-03-25,12:00,7.7525,5.5123854,0.0,0.0,64.0
2025-03-25,13:00,10.752501,9.011648,0.0,0.0,66.0
2025-03-25,14:00,14.4025,12.1820755,0.0,0.0,53.0
2025-03-25,15:00,18.1525,15.00267,0.0,0.0,36.0
2025-03-25,16:00,20.3025,17.13426,0.0,0.0,33.0
2025-03-25,17:00,21.6025,19.001442,0.0,0.0,27.0
2025-03-25,18:00,23.1025,20.82247,0.0,0.0,28.0
2025-03-25,19:00,24.2025,21.672867,0.0,0.0,28.0
2025-03-25,20:00,25.6025,21.690262,0.0,0.0,24.0
2025-03-25,21:00,25.6525,20.693495,0.0,0.0,24.0
2025-03-25,22:00,25.0525,19.61991,0.0,0.0,25.0
2025-03-25,23:00,24.3525,19.306341,0.0,0.0,24.0
2025-03-26,00:00,23.2525,18.393488,0.0,0.0,21.0
2025-03-26,01:00,21.3025,17.772865,0.0,0.0,24.0
2025-03-26,02:00,20.1025,16.663645,0.0,0.0,26.0
2025-03-26,03:00,18.8025,14.898155,0.0,0.0,28.0
2025-03-26,04:00,18.2525,13.944174,0.0,0.0,25.0
2025-03-26,05:00,16.9525,12.972725,0.0,0.0,26.0
2025-03-26,06:00,14.9025,11.912064,0.0,0.0,33.0
2025-03-26,07:00,12.8525,9.824407,0.0,0.0,39.0
2025-03-26,08:00,12.0525,9.481458,0.0,0.0,43.0
2025-03-26,09:00,11.4525,8.466996,0.0,0.0,46.0
2025-03-26,10:00,10.752501,8.107671,0.0,0.0,48.0
2025-03-26,11:00,10.1025,7.0564804,0.0,0.0,47.0
2025-03-26,12:00,9.4525,7.009017,0.0,0.0,52.0
2025-03-26,13:00,12.252501,9.864306,0.0,0.0,52.0
2025-03-26,14:00,14.9525,11.704668,0.0,0.0,41.0
2025-03-26,15:00,17.5525,14.3326645,0.0,0.0,33.0
